    ID 	     time  	         popPred  	   indPred_mean*  	    indPred_mean  	  
    17 	 127.6364  	        1.3693   	        1.9674   	        2.0276   	  
    17 	 129.0909  	        1.3373   	        1.9257   	        1.9843   	  
    17 	 130.5455  	        1.3060   	        1.8848   	        1.9420   	  
    17 	 132.0000  	        1.2754   	        1.8448   	        1.9005   	  
    18 	 -12.0000  	        0.0000   	        0.0000   	        0.0000   	  
    18 	 -10.5455  	        0.0000   	        0.0000   	        0.0000   	  
    18 	  -9.0909  	        0.0000   	        0.0000   	        0.0000   	  
    18 	  -7.6364  	        0.0000   	        0.0000   	        0.0000   	  
    18 	  -6.1818  	        0.0000   	        0.0000   	        0.0000   	  
    18 	  -4.7273  	        0.0000   	        0.0000   	        0.0000   	  
    18 	  -3.2727  	        0.0000   	        0.0000   	        0.0000   	  
    18 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
    18 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
    18 	   1.0909  	        7.0398   	        6.1268   	        5.7485   	  
    18 	   2.5455  	       11.1452   	        9.7038   	        9.1113   	  
    18 	   4.0000  	       12.5979   	       10.9741   	       10.3129   	  
    18 	   5.4545  	       12.9907   	       11.3223   	       10.6503   	  
    18 	   6.9091  	       12.9625   	       11.3043   	       10.6441   	  
    18 	   8.3636  	       12.7698   	       11.1428   	       10.5031   	  
    18 	   9.8182  	       12.5153   	       10.9274   	       10.3110   	  
    18 	  11.2727  	       12.2401   	       10.6936   	       10.1013   	  
    18 	  12.7273  	       11.9607   	       10.4560   	        9.8875   	  
    18 	  14.1818  	       11.6836   	       10.2200   	        9.6748   	  
    18 	  15.6364  	       11.4112   	        9.9879   	        9.4653   	  
    18 	  17.0909  	       11.1445   	        9.7605   	        9.2598   	  
    18 	  18.5455  	       10.8838   	        9.5380   	        9.0586   	  
    18 	  20.0000  	       10.6291   	        9.3205   	        8.8617   	  
    18 	  21.4545  	       10.3803   	        9.1080   	        8.6690   	  
    18 	  22.9091  	       10.1373   	        8.9002   	        8.4805   	  
    18 	  24.3636  	        9.9000   	        8.6972   	        8.2960   	  
    18 	  25.8182  	        9.6682   	        8.4989   	        8.1156   	  
    18 	  27.2727  	        9.4419   	        8.3050   	        7.9391   	  
    18 	  28.7273  	        9.2208   	        8.1156   	        7.7665   	  
    18 	  30.1818  	        9.0049   	        7.9305   	        7.5976   	  
    18 	  31.6364  	        8.7941   	        7.7496   	        7.4323   	  
    18 	  33.0909  	        8.5882   	        7.5728   	        7.2707   	  
    18 	  34.5455  	        8.3872   	        7.4001   	        7.1126   	  
    18 	  36.0000  	        8.1908   	        7.2313   	        6.9579   	  
    18 	  37.4545  	        7.9991   	        7.0664   	        6.8066   	  
    18 	  38.9091  	        7.8118   	        6.9052   	        6.6586   	  
    18 	  40.3636  	        7.6289   	        6.7477   	        6.5137   	  
    18 	  41.8182  	        7.4503   	        6.5938   	        6.3721   	  
    18 	  43.2727  	        7.2759   	        6.4434   	        6.2335   	  
    18 	  44.7273  	        7.1056   	        6.2964   	        6.0979   	  
    18 	  46.1818  	        6.9392   	        6.1528   	        5.9653   	  
    18 	  47.6364  	        6.7768   	        6.0125   	        5.8356   	  
    18 	  49.0909  	        6.6181   	        5.8753   	        5.7087   	  
    18 	  50.5455  	        6.4632   	        5.7413   	        5.5845   	  
    18 	  52.0000  	        6.3119   	        5.6104   	        5.4631   	  
    18 	  53.4545  	        6.1641   	        5.4824   	        5.3443   	  
    18 	  54.9091  	        6.0198   	        5.3574   	        5.2281   	  
    18 	  56.3636  	        5.8789   	        5.2352   	        5.1144   	  
    18 	  57.8182  	        5.7412   	        5.1158   	        5.0031   	  
    18 	  59.2727  	        5.6068   	        4.9991   	        4.8943   	  
    18 	  60.7273  	        5.4756   	        4.8851   	        4.7879   	  
    18 	  62.1818  	        5.3474   	        4.7736   	        4.6838   	  
    18 	  63.6364  	        5.2222   	        4.6648   	        4.5819   	  
    18 	  65.0909  	        5.0999   	        4.5584   	        4.4823   	  
    18 	  66.5455  	        4.9805   	        4.4544   	        4.3848   	  
    18 	  68.0000  	        4.8639   	        4.3528   	        4.2894   	  
    18 	  69.4545  	        4.7501   	        4.2535   	        4.1961   	  
    18 	  70.9091  	        4.6389   	        4.1565   	        4.1049   	  
    18 	  72.3636  	        4.5303   	        4.0617   	        4.0156   	  
    18 	  73.8182  	        4.4242   	        3.9690   	        3.9283   	  
    18 	  75.2727  	        4.3206   	        3.8785   	        3.8429   	  
    18 	  76.7273  	        4.2195   	        3.7900   	        3.7593   	  
    18 	  78.1818  	        4.1207   	        3.7036   	        3.6775   	  
    18 	  79.6364  	        4.0242   	        3.6191   	        3.5975   	  
    18 	  81.0909  	        3.9300   	        3.5366   	        3.5193   	  
    18 	  82.5455  	        3.8380   	        3.4559   	        3.4428   	  
    18 	  84.0000  	        3.7482   	        3.3771   	        3.3679   	  
    18 	  85.4545  	        3.6604   	        3.3001   	        3.2947   	  
    18 	  86.9091  	        3.5747   	        3.2248   	        3.2230   	  
    18 	  88.3636  	        3.4910   	        3.1512   	        3.1529   	  
    18 	  89.8182  	        3.4093   	        3.0794   	        3.0843   	  
    18 	  91.2727  	        3.3295   	        3.0091   	        3.0173   	  
    18 	  92.7273  	        3.2515   	        2.9405   	        2.9517   	  
    18 	  94.1818  	        3.1754   	        2.8734   	        2.8875   	  
    18 	  95.6364  	        3.1011   	        2.8079   	        2.8247   	  
    18 	  97.0909  	        3.0285   	        2.7438   	        2.7632   	  
    18 	  98.5455  	        2.9576   	        2.6813   	        2.7031   	  
    18 	 100.0000  	        2.8883   	        2.6201   	        2.6444   	  
    18 	 101.4545  	        2.8207   	        2.5603   	        2.5868   	  
    18 	 102.9091  	        2.7547   	        2.5019   	        2.5306   	  
    18 	 104.3636  	        2.6902   	        2.4449   	        2.4756   	  
    18 	 105.8182  	        2.6272   	        2.3891   	        2.4217   	  
    18 	 107.2727  	        2.5657   	        2.3346   	        2.3691   	  
    18 	 108.7273  	        2.5056   	        2.2814   	        2.3175   	  
    18 	 110.1818  	        2.4470   	        2.2293   	        2.2671   	  
    18 	 111.6364  	        2.3897   	        2.1785   	        2.2178   	  
    18 	 113.0909  	        2.3337   	        2.1288   	        2.1696   	  
    18 	 114.5455  	        2.2791   	        2.0802   	        2.1224   	  
    18 	 116.0000  	        2.2257   	        2.0328   	        2.0763   	  
    18 	 117.4545  	        2.1736   	        1.9864   	        2.0311   	  
    18 	 118.9091  	        2.1228   	        1.9411   	        1.9869   	  
    18 	 120.3636  	        2.0731   	        1.8968   	        1.9437   	  
    18 	 121.8182  	        2.0245   	        1.8536   	        1.9014   	  
    18 	 123.2727  	        1.9771   	        1.8113   	        1.8601   	  
    18 	 124.7273  	        1.9308   	        1.7700   	        1.8196   	  
    18 	 126.1818  	        1.8856   	        1.7296   	        1.7801   	  
    18 	 127.6364  	        1.8415   	        1.6902   	        1.7414   	  
    18 	 129.0909  	        1.7984   	        1.6516   	        1.7035   	  
    18 	 130.5455  	        1.7563   	        1.6139   	        1.6664   	  
    18 	 132.0000  	        1.7152   	        1.5771   	        1.6302   	  
    19 	 -12.0000  	        0.0000   	        0.0000   	        0.0000   	  
    19 	 -10.5455  	        0.0000   	        0.0000   	        0.0000   	  
    19 	  -9.0909  	        0.0000   	        0.0000   	        0.0000   	  
    19 	  -7.6364  	        0.0000   	        0.0000   	        0.0000   	  
    19 	  -6.1818  	        0.0000   	        0.0000   	        0.0000   	  
    19 	  -4.7273  	        0.0000   	        0.0000   	        0.0000   	  
    19 	  -3.2727  	        0.0000   	        0.0000   	        0.0000   	  
    19 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
    19 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
    19 	   1.0909  	        6.7390   	        6.4726   	        6.2787   	  
    19 	   2.5455  	       10.6689   	       10.1922   	        9.8917   	  
    19 	   4.0000  	       12.0596   	       11.4483   	       11.1171   	  
    19 	   5.4545  	       12.4355   	       11.7232   	       11.3912   	  
    19 	   6.9091  	       12.4086   	       11.6114   	       11.2901   	  
    19 	   8.3636  	       12.2241   	       11.3514   	       11.0449   	  
    19 	   9.8182  	       11.9805   	       11.0386   	       10.7482   	  
    19 	  11.2727  	       11.7171   	       10.7111   	       10.4367   	  
    19 	  12.7273  	       11.4496   	       10.3840   	       10.1253   	  
    19 	  14.1818  	       11.1843   	       10.0632   	        9.8195   	  
    19 	  15.6364  	       10.9236   	        9.7508   	        9.5215   	  
    19 	  17.0909  	       10.6683   	        9.4474   	        9.2319   	  
    19 	  18.5455  	       10.4187   	        9.1533   	        8.9509   	  
    19 	  20.0000  	       10.1749   	        8.8682   	        8.6784   	  
    19 	  21.4545  	        9.9367   	        8.5920   	        8.4142   	  
    19 	  22.9091  	        9.7041   	        8.3244   	        8.1579   	  
    19 	  24.3636  	        9.4769   	        8.0651   	        7.9095   	  
    19 	  25.8182  	        9.2550   	        7.8138   	        7.6686   	  
    19 	  27.2727  	        9.0384   	        7.5704   	        7.4351   	  
    19 	  28.7273  	        8.8268   	        7.3346   	        7.2086   	  
    19 	  30.1818  	        8.6201   	        7.1061   	        6.9891   	  
    19 	  31.6364  	        8.4183   	        6.8847   	        6.7763   	  
    19 	  33.0909  	        8.2212   	        6.6703   	        6.5699   	  
    19 	  34.5455  	        8.0288   	        6.4625   	        6.3698   	  
    19 	  36.0000  	        7.8408   	        6.2612   	        6.1758   	  
    19 	  37.4545  	        7.6572   	        6.0661   	        5.9878   	  
    19 	  38.9091  	        7.4780   	        5.8772   	        5.8054   	  
    19 	  40.3636  	        7.3029   	        5.6941   	        5.6286   	  
    19 	  41.8182  	        7.1319   	        5.5167   	        5.4572   	  
    19 	  43.2727  	        6.9650   	        5.3449   	        5.2910   	  
    19 	  44.7273  	        6.8019   	        5.1784   	        5.1299   	  
    19 	  46.1818  	        6.6427   	        5.0170   	        4.9737   	  
    19 	  47.6364  	        6.4872   	        4.8608   	        4.8222   	  
    19 	  49.0909  	        6.3353   	        4.7093   	        4.6753   	  
    19 	  50.5455  	        6.1870   	        4.5626   	        4.5330   	  
    19 	  52.0000  	        6.0421   	        4.4205   	        4.3949   	  
    19 	  53.4545  	        5.9007   	        4.2828   	        4.2611   	  
    19 	  54.9091  	        5.7625   	        4.1494   	        4.1313   	  
    19 	  56.3636  	        5.6276   	        4.0201   	        4.0055   	  
    19 	  57.8182  	        5.4959   	        3.8949   	        3.8835   	  
    19 	  59.2727  	        5.3672   	        3.7736   	        3.7652   	  
    19 	  60.7273  	        5.2416   	        3.6560   	        3.6506   	  
    19 	  62.1818  	        5.1188   	        3.5421   	        3.5394   	  
    19 	  63.6364  	        4.9990   	        3.4318   	        3.4316   	  
    19 	  65.0909  	        4.8820   	        3.3249   	        3.3271   	  
    19 	  66.5455  	        4.7677   	        3.2213   	        3.2258   	  
    19 	  68.0000  	        4.6561   	        3.1210   	        3.1275   	  
    19 	  69.4545  	        4.5471   	        3.0237   	        3.0323   	  
    19 	  70.9091  	        4.4406   	        2.9295   	        2.9400   	  
    19 	  72.3636  	        4.3367   	        2.8383   	        2.8504   	  
    19 	  73.8182  	        4.2351   	        2.7499   	        2.7636   	  
    19 	  75.2727  	        4.1360   	        2.6642   	        2.6795   	  
    19 	  76.7273  	        4.0392   	        2.5812   	        2.5979   	  
    19 	  78.1818  	        3.9446   	        2.5008   	        2.5187   	  
    19 	  79.6364  	        3.8522   	        2.4229   	        2.4420   	  
    19 	  81.0909  	        3.7621   	        2.3474   	        2.3677   	  
    19 	  82.5455  	        3.6740   	        2.2743   	        2.2956   	  
    19 	  84.0000  	        3.5880   	        2.2035   	        2.2257   	  
    19 	  85.4545  	        3.5040   	        2.1348   	        2.1579   	  
    19 	  86.9091  	        3.4219   	        2.0683   	        2.0922   	  
    19 	  88.3636  	        3.3418   	        2.0039   	        2.0284   	  
    19 	  89.8182  	        3.2636   	        1.9415   	        1.9667   	  
    19 	  91.2727  	        3.1872   	        1.8810   	        1.9068   	  
    19 	  92.7273  	        3.1126   	        1.8224   	        1.8487   	  
    19 	  94.1818  	        3.0397   	        1.7656   	        1.7924   	  
    19 	  95.6364  	        2.9685   	        1.7106   	        1.7378   	  
    19 	  97.0909  	        2.8990   	        1.6573   	        1.6849   	  
    19 	  98.5455  	        2.8312   	        1.6057   	        1.6336   	  
    19 	 100.0000  	        2.7649   	        1.5557   	        1.5838   	  
    19 	 101.4545  	        2.7002   	        1.5072   	        1.5356   	  
    19 	 102.9091  	        2.6370   	        1.4603   	        1.4888   	  
    19 	 104.3636  	        2.5752   	        1.4148   	        1.4435   	  
    19 	 105.8182  	        2.5149   	        1.3707   	        1.3995   	  
    19 	 107.2727  	        2.4561   	        1.3280   	        1.3569   	  
    19 	 108.7273  	        2.3986   	        1.2866   	        1.3156   	  
    19 	 110.1818  	        2.3424   	        1.2466   	        1.2755   	  
    19 	 111.6364  	        2.2876   	        1.2077   	        1.2367   	  
    19 	 113.0909  	        2.2340   	        1.1701   	        1.1990   	  
    19 	 114.5455  	        2.1817   	        1.1337   	        1.1625   	  
    19 	 116.0000  	        2.1306   	        1.0983   	        1.1271   	  
    19 	 117.4545  	        2.0808   	        1.0641   	        1.0928   	  
    19 	 118.9091  	        2.0320   	        1.0310   	        1.0595   	  
    19 	 120.3636  	        1.9845   	        0.9989   	        1.0272   	  
    19 	 121.8182  	        1.9380   	        0.9677   	        0.9960   	  
    19 	 123.2727  	        1.8926   	        0.9376   	        0.9656   	  
    19 	 124.7273  	        1.8483   	        0.9084   	        0.9362   	  
    19 	 126.1818  	        1.8051   	        0.8801   	        0.9077   	  
    19 	 127.6364  	        1.7628   	        0.8527   	        0.8801   	  
    19 	 129.0909  	        1.7215   	        0.8261   	        0.8533   	  
    19 	 130.5455  	        1.6812   	        0.8004   	        0.8273   	  
    19 	 132.0000  	        1.6419   	        0.7754   	        0.8021   	  
    20 	 -12.0000  	        0.0000   	        0.0000   	        0.0000   	  
    20 	 -10.5455  	        0.0000   	        0.0000   	        0.0000   	  
    20 	  -9.0909  	        0.0000   	        0.0000   	        0.0000   	  
    20 	  -7.6364  	        0.0000   	        0.0000   	        0.0000   	  
    20 	  -6.1818  	        0.0000   	        0.0000   	        0.0000   	  
    20 	  -4.7273  	        0.0000   	        0.0000   	        0.0000   	  
    20 	  -3.2727  	        0.0000   	        0.0000   	        0.0000   	  
    20 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
    20 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
    20 	   1.0909  	        5.7462   	        4.9100   	        4.7948   	  
    20 	   2.5455  	        9.0972   	        7.7518   	        7.5710   	  
    20 	   4.0000  	       10.2829   	        8.7337   	        8.5314   	  
    20 	   5.4545  	       10.6035   	        8.9735   	        8.7674   	  
    20 	   6.9091  	       10.5805   	        8.9198   	        8.7166   	  
    20 	   8.3636  	       10.4232   	        8.7524   	        8.5548   	  
    20 	   9.8182  	       10.2155   	        8.5434   	        8.3523   	  
    20 	  11.2727  	        9.9909   	        8.3216   	        8.1371   	  
    20 	  12.7273  	        9.7628   	        8.0984   	        7.9206   	  
    20 	  14.1818  	        9.5366   	        7.8783   	        7.7070   	  
    20 	  15.6364  	        9.3143   	        7.6631   	        7.4980   	  
    20 	  17.0909  	        9.0966   	        7.4532   	        7.2943   	  
    20 	  18.5455  	        8.8838   	        7.2490   	        7.0959   	  
    20 	  20.0000  	        8.6759   	        7.0503   	        6.9029   	  
    20 	  21.4545  	        8.4728   	        6.8570   	        6.7151   	  
    20 	  22.9091  	        8.2745   	        6.6689   	        6.5323   	  
    20 	  24.3636  	        8.0807   	        6.4861   	        6.3546   	  
    20 	  25.8182  	        7.8916   	        6.3082   	        6.1817   	  
    20 	  27.2727  	        7.7068   	        6.1352   	        6.0134   	  
    20 	  28.7273  	        7.5264   	        5.9670   	        5.8498   	  
    20 	  30.1818  	        7.3502   	        5.8034   	        5.6906   	  
    20 	  31.6364  	        7.1781   	        5.6442   	        5.5358   	  
    20 	  33.0909  	        7.0101   	        5.4895   	        5.3851   	  
    20 	  34.5455  	        6.8460   	        5.3389   	        5.2386   	  
    20 	  36.0000  	        6.6857   	        5.1925   	        5.0960   	  
    20 	  37.4545  	        6.5292   	        5.0501   	        4.9573   	  
    20 	  38.9091  	        6.3763   	        4.9117   	        4.8224   	  
    20 	  40.3636  	        6.2270   	        4.7770   	        4.6912   	  
    20 	  41.8182  	        6.0812   	        4.6460   	        4.5635   	  
    20 	  43.2727  	        5.9389   	        4.5186   	        4.4394   	  
    20 	  44.7273  	        5.7998   	        4.3947   	        4.3185   	  
    20 	  46.1818  	        5.6641   	        4.2742   	        4.2010   	  
    20 	  47.6364  	        5.5315   	        4.1570   	        4.0867   	  
    20 	  49.0909  	        5.4020   	        4.0430   	        3.9755   	  
    20 	  50.5455  	        5.2755   	        3.9321   	        3.8673   	  
    20 	  52.0000  	        5.1520   	        3.8243   	        3.7621   	  
    20 	  53.4545  	        5.0314   	        3.7194   	        3.6597   	  
    20 	  54.9091  	        4.9136   	        3.6174   	        3.5601   	  
    20 	  56.3636  	        4.7986   	        3.5182   	        3.4632   	  
    20 	  57.8182  	        4.6862   	        3.4217   	        3.3690   	  
    20 	  59.2727  	        4.5765   	        3.3279   	        3.2773   	  
    20 	  60.7273  	        4.4694   	        3.2367   	        3.1881   	  
    20 	  62.1818  	        4.3647   	        3.1479   	        3.1014   	  
    20 	  63.6364  	        4.2626   	        3.0616   	        3.0170   	  
    20 	  65.0909  	        4.1628   	        2.9776   	        2.9349   	  
    20 	  66.5455  	        4.0653   	        2.8960   	        2.8550   	  
    20 	  68.0000  	        3.9701   	        2.8166   	        2.7773   	  
    20 	  69.4545  	        3.8772   	        2.7393   	        2.7017   	  
    20 	  70.9091  	        3.7864   	        2.6642   	        2.6282   	  
    20 	  72.3636  	        3.6978   	        2.5912   	        2.5567   	  
    20 	  73.8182  	        3.6112   	        2.5201   	        2.4871   	  
    20 	  75.2727  	        3.5267   	        2.4510   	        2.4194   	  
    20 	  76.7273  	        3.4441   	        2.3838   	        2.3536   	  
    20 	  78.1818  	        3.3635   	        2.3184   	        2.2895   	  
    20 	  79.6364  	        3.2847   	        2.2549   	        2.2272   	  
    20 	  81.0909  	        3.2078   	        2.1930   	        2.1666   	  
    20 	  82.5455  	        3.1327   	        2.1329   	        2.1077   	  
    20 	  84.0000  	        3.0594   	        2.0744   	        2.0503   	  
    20 	  85.4545  	        2.9878   	        2.0175   	        1.9945   	  
    20 	  86.9091  	        2.9178   	        1.9622   	        1.9402   	  
    20 	  88.3636  	        2.8495   	        1.9084   	        1.8874   	  
    20 	  89.8182  	        2.7828   	        1.8561   	        1.8361   	  
    20 	  91.2727  	        2.7176   	        1.8052   	        1.7861   	  
    20 	  92.7273  	        2.6540   	        1.7557   	        1.7375   	  
    20 	  94.1818  	        2.5919   	        1.7075   	        1.6902   	  
    20 	  95.6364  	        2.5312   	        1.6607   	        1.6442   	  
    20 	  97.0909  	        2.4720   	        1.6152   	        1.5995   	  
    20 	  98.5455  	        2.4141   	        1.5709   	        1.5560   	  
    20 	 100.0000  	        2.3576   	        1.5278   	        1.5136   	  
    20 	 101.4545  	        2.3024   	        1.4859   	        1.4724   	  
    20 	 102.9091  	        2.2485   	        1.4451   	        1.4324   	  
    20 	 104.3636  	        2.1958   	        1.4055   	        1.3934   	  
    20 	 105.8182  	        2.1444   	        1.3670   	        1.3555   	  
    20 	 107.2727  	        2.0942   	        1.3295   	        1.3186   	  
    20 	 108.7273  	        2.0452   	        1.2930   	        1.2827   	  
    20 	 110.1818  	        1.9973   	        1.2576   	        1.2478   	  
    20 	 111.6364  	        1.9506   	        1.2231   	        1.2138   	  
    20 	 113.0909  	        1.9049   	        1.1896   	        1.1808   	  
    20 	 114.5455  	        1.8603   	        1.1569   	        1.1487   	  
    20 	 116.0000  	        1.8167   	        1.1252   	        1.1174   	  
    20 	 117.4545  	        1.7742   	        1.0944   	        1.0870   	  
    20 	 118.9091  	        1.7327   	        1.0643   	        1.0574   	  
    20 	 120.3636  	        1.6921   	        1.0352   	        1.0286   	  
    20 	 121.8182  	        1.6525   	        1.0068   	        1.0007   	  
    20 	 123.2727  	        1.6138   	        0.9792   	        0.9734   	  
    20 	 124.7273  	        1.5760   	        0.9523   	        0.9469   	  
    20 	 126.1818  	        1.5391   	        0.9262   	        0.9212   	  
    20 	 127.6364  	        1.5031   	        0.9008   	        0.8961   	  
    20 	 129.0909  	        1.4679   	        0.8761   	        0.8717   	  
    20 	 130.5455  	        1.4335   	        0.8521   	        0.8480   	  
    20 	 132.0000  	        1.4000   	        0.8287   	        0.8249   	  
    21 	 -12.0000  	        0.0000   	        0.0000   	        0.0000   	  
    21 	 -10.5455  	        0.0000   	        0.0000   	        0.0000   	  
    21 	  -9.0909  	        0.0000   	        0.0000   	        0.0000   	  
    21 	  -7.6364  	        0.0000   	        0.0000   	        0.0000   	  
    21 	  -6.1818  	        0.0000   	        0.0000   	        0.0000   	  
    21 	  -4.7273  	        0.0000   	        0.0000   	        0.0000   	  
    21 	  -3.2727  	        0.0000   	        0.0000   	        0.0000   	  
    21 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
    21 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
    21 	   1.0909  	        5.3250   	        5.8504   	        6.0357   	  
    21 	   2.5455  	        8.4303   	        9.2858   	        9.5778   	  
    21 	   4.0000  	        9.5292   	       10.5274   	       10.8557   	  
    21 	   5.4545  	        9.8263   	       10.8914   	       11.2280   	  
    21 	   6.9091  	        9.8050   	       10.9059   	       11.2396   	  
    21 	   8.3636  	        9.6592   	       10.7827   	       11.1092   	  
    21 	   9.8182  	        9.4667   	       10.6068   	       10.9245   	  
    21 	  11.2727  	        9.2586   	       10.4122   	       10.7208   	  
    21 	  12.7273  	        9.0472   	       10.2126   	       10.5119   	  
    21 	  14.1818  	        8.8376   	       10.0134   	       10.3036   	  
    21 	  15.6364  	        8.6316   	        9.8167   	       10.0980   	  
    21 	  17.0909  	        8.4298   	        9.6232   	        9.8959   	  
    21 	  18.5455  	        8.2326   	        9.4334   	        9.6976   	  
    21 	  20.0000  	        8.0400   	        9.2472   	        9.5032   	  
    21 	  21.4545  	        7.8518   	        9.0647   	        9.3127   	  
    21 	  22.9091  	        7.6679   	        8.8858   	        9.1259   	  
    21 	  24.3636  	        7.4884   	        8.7103   	        8.9429   	  
    21 	  25.8182  	        7.3131   	        8.5384   	        8.7636   	  
    21 	  27.2727  	        7.1419   	        8.3698   	        8.5879   	  
    21 	  28.7273  	        6.9747   	        8.2046   	        8.4157   	  
    21 	  30.1818  	        6.8114   	        8.0426   	        8.2469   	  
    21 	  31.6364  	        6.6520   	        7.8838   	        8.0815   	  
    21 	  33.0909  	        6.4962   	        7.7282   	        7.9195   	  
    21 	  34.5455  	        6.3442   	        7.5756   	        7.7607   	  
    21 	  36.0000  	        6.1956   	        7.4261   	        7.6050   	  
    21 	  37.4545  	        6.0506   	        7.2795   	        7.4525   	  
    21 	  38.9091  	        5.9089   	        7.1357   	        7.3031   	  
    21 	  40.3636  	        5.7706   	        6.9949   	        7.1566   	  
    21 	  41.8182  	        5.6355   	        6.8568   	        7.0131   	  
    21 	  43.2727  	        5.5036   	        6.7214   	        6.8725   	  
    21 	  44.7273  	        5.3747   	        6.5887   	        6.7347   	  
    21 	  46.1818  	        5.2489   	        6.4586   	        6.5996   	  
    21 	  47.6364  	        5.1260   	        6.3311   	        6.4673   	  
    21 	  49.0909  	        5.0060   	        6.2062   	        6.3376   	  
    21 	  50.5455  	        4.8888   	        6.0836   	        6.2105   	  
    21 	  52.0000  	        4.7744   	        5.9635   	        6.0860   	  
    21 	  53.4545  	        4.6626   	        5.8458   	        5.9639   	  
    21 	  54.9091  	        4.5534   	        5.7304   	        5.8444   	  
    21 	  56.3636  	        4.4468   	        5.6173   	        5.7272   	  
    21 	  57.8182  	        4.3427   	        5.5064   	        5.6123   	  
    21 	  59.2727  	        4.2411   	        5.3977   	        5.4998   	  
    21 	  60.7273  	        4.1418   	        5.2911   	        5.3895   	  
    21 	  62.1818  	        4.0448   	        5.1866   	        5.2814   	  
    21 	  63.6364  	        3.9501   	        5.0842   	        5.1755   	  
    21 	  65.0909  	        3.8576   	        4.9839   	        5.0717   	  
    21 	  66.5455  	        3.7673   	        4.8855   	        4.9700   	  
    21 	  68.0000  	        3.6791   	        4.7890   	        4.8704   	  
    21 	  69.4545  	        3.5930   	        4.6945   	        4.7727   	  
    21 	  70.9091  	        3.5089   	        4.6018   	        4.6770   	  
    21 	  72.3636  	        3.4267   	        4.5110   	        4.5832   	  
    21 	  73.8182  	        3.3465   	        4.4219   	        4.4913   	  
    21 	  75.2727  	        3.2682   	        4.3346   	        4.4012   	  
    21 	  76.7273  	        3.1917   	        4.2490   	        4.3130   	  
    21 	  78.1818  	        3.1169   	        4.1652   	        4.2265   	  
    21 	  79.6364  	        3.0440   	        4.0829   	        4.1417   	  
    21 	  81.0909  	        2.9727   	        4.0023   	        4.0587   	  
    21 	  82.5455  	        2.9031   	        3.9233   	        3.9773   	  
    21 	  84.0000  	        2.8351   	        3.8459   	        3.8975   	  
    21 	  85.4545  	        2.7688   	        3.7699   	        3.8194   	  
    21 	  86.9091  	        2.7039   	        3.6955   	        3.7428   	  
    21 	  88.3636  	        2.6406   	        3.6225   	        3.6677   	  
    21 	  89.8182  	        2.5788   	        3.5510   	        3.5942   	  
    21 	  91.2727  	        2.5184   	        3.4809   	        3.5221   	  
    21 	  92.7273  	        2.4595   	        3.4122   	        3.4515   	  
    21 	  94.1818  	        2.4019   	        3.3448   	        3.3823   	  
    21 	  95.6364  	        2.3457   	        3.2788   	        3.3145   	  
    21 	  97.0909  	        2.2908   	        3.2141   	        3.2480   	  
    21 	  98.5455  	        2.2371   	        3.1506   	        3.1829   	  
    21 	 100.0000  	        2.1848   	        3.0884   	        3.1190   	  
    21 	 101.4545  	        2.1336   	        3.0275   	        3.0565   	  
    21 	 102.9091  	        2.0837   	        2.9677   	        2.9952   	  
    21 	 104.3636  	        2.0349   	        2.9091   	        2.9351   	  
    21 	 105.8182  	        1.9872   	        2.8517   	        2.8763   	  
    21 	 107.2727  	        1.9407   	        2.7954   	        2.8186   	  
    21 	 108.7273  	        1.8953   	        2.7402   	        2.7621   	  
    21 	 110.1818  	        1.8509   	        2.6861   	        2.7067   	  
    21 	 111.6364  	        1.8076   	        2.6331   	        2.6524   	  
    21 	 113.0909  	        1.7653   	        2.5811   	        2.5992   	  
    21 	 114.5455  	        1.7239   	        2.5301   	        2.5471   	  
    21 	 116.0000  	        1.6836   	        2.4802   	        2.4960   	  
    21 	 117.4545  	        1.6442   	        2.4312   	        2.4460   	  
    21 	 118.9091  	        1.6057   	        2.3832   	        2.3969   	  
    21 	 120.3636  	        1.5681   	        2.3362   	        2.3489   	  
    21 	 121.8182  	        1.5314   	        2.2900   	        2.3018   	  
    21 	 123.2727  	        1.4955   	        2.2448   	        2.2556   	  
    21 	 124.7273  	        1.4605   	        2.2005   	        2.2104   	  
    21 	 126.1818  	        1.4263   	        2.1571   	        2.1661   	  
    21 	 127.6364  	        1.3929   	        2.1145   	        2.1226   	  
    21 	 129.0909  	        1.3603   	        2.0727   	        2.0801   	  
    21 	 130.5455  	        1.3285   	        2.0318   	        2.0383   	  
    21 	 132.0000  	        1.2974   	        1.9917   	        1.9975   	  
    22 	 -12.0000  	        0.0000   	        0.0000   	        0.0000   	  
    22 	 -10.5455  	        0.0000   	        0.0000   	        0.0000   	  
    22 	  -9.0909  	        0.0000   	        0.0000   	        0.0000   	  
    22 	  -7.6364  	        0.0000   	        0.0000   	        0.0000   	  
    22 	  -6.1818  	        0.0000   	        0.0000   	        0.0000   	  
